Timestamp,EventTitle,MarketQuestion,TokenID_YES,TokenID_NO,Price_YES,Price_NO,Keputusan,Alasan,Volume
2026-07-28T16:58:48.877002+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T16:59:58.784305+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:01:10.604969+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:02:20.179589+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:03:29.087963+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:04:38.437297+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:05:47.153820+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:06:57.646568+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:08:06.990009+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:09:15.834750+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:10:25.360860+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:11:34.433705+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:12:44.508346+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:13:53.082052+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:15:01.465856+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:16:09.187912+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:17:17.989458+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:18:28.426142+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:19:37.352669+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:20:46.068037+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:21:54.863928+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:23:04.119242+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:24:15.688123+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:25:24.847263+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:26:34.220054+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:27:41.898252+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:28:50.660243+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:29:59.775757+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:31:08.255638+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:32:16.345043+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:33:25.582177+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:34:34.661849+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:35:43.957833+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:36:52.162034+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:38:00.322768+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:39:07.769671+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:40:15.898825+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:41:25.905354+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:42:33.828966+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:43:41.262657+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:44:49.706067+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:45:58.006030+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:47:08.138814+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:48:16.446690+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:49:25.332772+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:50:33.237188+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:51:41.868982+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:52:52.944251+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:54:01.497435+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:55:10.265814+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:56:18.376774+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:57:26.124311+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:58:36.091794+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T17:59:44.545667+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:00:52.625148+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:02:01.026755+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:03:09.090505+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:04:19.797912+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:05:28.211517+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:06:35.706921+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:07:43.632957+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:08:51.511623+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:10:00.848079+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:11:08.757965+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:12:17.523554+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:13:26.223359+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:14:33.817457+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:15:43.946892+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:16:52.284088+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:18:00.385618+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:19:08.980738+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:20:16.921709+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:21:26.665314+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:22:34.874320+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:23:43.374844+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T18:24:51.693613+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
